"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"Q29801","L3","MAD","QUAD:LI29:801","S29","","QUAD","916.4602264","2931.1304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29802","L3","MAD","XCOR:LI29:802","S29","","XCOR","916.9302264","2931.6004","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29803","L3","MAD","YCOR:LI29:803","S29","","YCOR","917.2092264","2931.8794","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8A","L3","MAD","KLYS:LI29:81","S29","","LCAV","918.0626764","2932.73285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8B","L3","MAD","KLYS:LI29:81","S29","","LCAV","921.1067764","2935.77695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8C","L3","MAD","KLYS:LI29:81","S29","","LCAV","924.1508764","2938.82105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8D","L3","MAD","KLYS:LI29:81","S29","","LCAV","927.1949764","2941.86515","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29900","L3","MAD","XCOR:LI29:900","S29","","XCOR","928.1287264","2942.7989","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29900","L3","MAD","YCOR:LI29:900","S29","","YCOR","928.4087264","2943.0789","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29901","L3","MAD","BPMS:LI29:901","S29","","BPM","929.1237264","2943.7939","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29901","L3","MAD","QUAD:LI29:901","S29","","QUAD","929.1237264","2943.7939","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30013","L3","MAD","LI30:PROF:13","S29","","PROF","929.4298264","2944.1","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30014","L3","MAD","LI30:PROF:14","S29","","PROF","929.6328264","2944.303","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C29956","L3","MAD","COLL:LI29:956","S29","","COLL","930.5478264","2945.218","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1A","L3","MAD","KLYS:LI30:11","S30","","LCAV","933.2518764","2947.92205","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1B","L3","MAD","KLYS:LI30:11","S30","","LCAV","936.2959764","2950.96615","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1C","L3","MAD","KLYS:LI30:11","S30","","LCAV","939.3400764","2954.01025","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1D","L3","MAD","KLYS:LI30:11","S30","","LCAV","941.9468264","2956.617","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30143","L3","MAD","LI30:PROF:143","S30","","PROF","943.1648264","2957.835","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30144","L3","MAD","LI30:PROF:144","S30","","PROF","943.3678264","2958.038","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C30146","L3","MAD","COLL:LI30:146","S30","","COLL","943.5828264","2958.253","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30201","L3","MAD","BPMS:LI30:201","S30","","BPM","943.9938264","2958.664","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30201","L3","MAD","QUAD:LI30:201","S30","","QUAD","943.9938264","2958.664","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30202","L3","MAD","XCOR:LI30:202","S30","","XCOR","944.5748264","2959.245","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30203","L3","MAD","YCOR:LI30:203","S30","","YCOR","944.9050264","2959.5752","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2A","L3","MAD","KLYS:LI30:21","S30","","LCAV","945.5962764","2960.26645","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2B","L3","MAD","KLYS:LI30:21","S30","","LCAV","948.6403764","2963.31055","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2C","L3","MAD","KLYS:LI30:21","S30","","LCAV","951.6844764","2966.35465","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2D","L3","MAD","KLYS:LI30:21","S30","","LCAV","954.7285764","2969.39875","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30301","L3","MAD","BPMS:LI30:301","S30","","BPM","956.3382264","2971.0084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30301","L3","MAD","QUAD:LI30:301","S30","","QUAD","956.3382264","2971.0084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30302","L3","MAD","XCOR:LI30:302","S30","","XCOR","956.8172264","2971.4874","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30303","L3","MAD","YCOR:LI30:303","S30","","YCOR","957.1472264","2971.8174","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3A","L3","MAD","KLYS:LI30:31","S30","","LCAV","957.9406764","2972.61085","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3B","L3","MAD","KLYS:LI30:31","S30","","LCAV","960.9847764","2975.65495","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3C","L3","MAD","KLYS:LI30:31","S30","","LCAV","964.0288764","2978.69905","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3D","L3","MAD","KLYS:LI30:31","S30","","LCAV","966.6356264","2981.3058","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30401","L3","MAD","BPMS:LI30:401","S30","","BPM","968.6826264","2983.3528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30401","L3","MAD","QUAD:LI30:401","S30","","QUAD","968.6826264","2983.3528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30402","L3","MAD","XCOR:LI30:402","S30","","XCOR","969.1486264","2983.8188","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30403","L3","MAD","YCOR:LI30:403","S30","","YCOR","969.4276264","2984.0978","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4A","L3","MAD","KLYS:LI30:41","S30","","LCAV","970.2850764","2984.95525","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4B","L3","MAD","KLYS:LI30:41","S30","","LCAV","973.3291764","2987.99935","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4C","L3","MAD","KLYS:LI30:41","S30","","LCAV","976.3732764","2991.04345","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4D","L3","MAD","KLYS:LI30:41","S30","","LCAV","978.9800264","2993.6502","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30443","L3","MAD","LI30:PROF:443","S30","","PROF","980.1948264","2994.865","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30444","L3","MAD","LI30:PROF:444","S30","","PROF","980.3978264","2995.068","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C30446","L3","MAD","COLL:LI30:446","S30","","COLL","980.6038264","2995.274","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30501","L3","MAD","BPMS:LI30:501","S30","","BPM","981.0270264","2995.6972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30501","L3","MAD","QUAD:LI30:501","S30","","QUAD","981.0270264","2995.6972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30502","L3","MAD","XCOR:LI30:502","S30","","XCOR","981.4800264","2996.1502","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30503","L3","MAD","YCOR:LI30:503","S30","","YCOR","981.7720264","2996.4422","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5A","L3","MAD","KLYS:LI30:51","S30","","LCAV","982.6294764","2997.29965","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5B","L3","MAD","KLYS:LI30:51","S30","","LCAV","985.6735764","3000.34375","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5C","L3","MAD","KLYS:LI30:51","S30","","LCAV","988.7176764","3003.38785","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5D","L3","MAD","KLYS:LI30:51","S30","","LCAV","991.3244264","3005.9946","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30543","L3","MAD","LI30:PROF:543","S30","","PROF","992.5408264","3007.211","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30544","L3","MAD","LI30:PROF:544","S30","","PROF","992.7518264","3007.422","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C30546","L3","MAD","COLL:LI30:546","S30","","COLL","992.9628264","3007.633","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30601","L3","MAD","BPMS:LI30:601","S30","","BPM","993.1698264","3007.84","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30601","L3","MAD","QUAD:LI30:601","S30","","QUAD","993.1698264","3007.84","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30602","L3","MAD","XCOR:LI30:602","S30","","XCOR","993.8458264","3008.516","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30603","L3","MAD","YCOR:LI30:603","S30","","YCOR","994.6458264","3009.316","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6A","L3","MAD","KLYS:LI30:61","S30","","LCAV","994.9738764","3009.64405","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6B","L3","MAD","KLYS:LI30:61","S30","","LCAV","998.0179764","3012.68815","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6C","L3","MAD","KLYS:LI30:61","S30","","LCAV","1001.0620762","3015.73225","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6D","L3","MAD","KLYS:LI30:61","S30","","LCAV","1004.018726","3018.6889","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30701","L3","MAD","BPMS:LI30:701","S30","","BPM","1005.529826","3020.2","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30701","L3","MAD","QUAD:LI30:701","S30","","QUAD","1005.529826","3020.2","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30702","L3","MAD","XCOR:LI30:702","S30","","XCOR","1006.177526","3020.8477","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30703","L3","MAD","YCOR:LI30:703","S30","","YCOR","1006.983226","3021.6534","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7A","L3","MAD","KLYS:LI30:71","S30","","LCAV","1007.318276","3021.98845","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7B","L3","MAD","KLYS:LI30:71","S30","","LCAV","1010.362376","3025.03255","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7C","L3","MAD","KLYS:LI30:71","S30","","LCAV","1013.406476","3028.07665","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7D","L3","MAD","KLYS:LI30:71","S30","","LCAV","1016.363126","3031.0333","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30801","L3","MAD","BPMS:LI30:801","S30","","BPM","1017.859826","3032.53","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30801","L3","MAD","QUAD:LI30:801","S30","","QUAD","1017.859826","3032.53","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30802","L3","MAD","XCOR:LI30:802","S30","","XCOR","1018.526526","3033.1967","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30803","L3","MAD","YCOR:LI30:803","S30","","YCOR","1018.907526","3033.5777","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_8A","L3","MAD","KLYS:LI30:81","S30","","LCAV","1019.662676","3034.33285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_8B","L3","MAD","KLYS:LI30:81","S30","","LCAV","1022.706776","3037.37695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30900","L3","MAD","YCOR:LI30:900","S30","","YCOR","1024.990826","3039.661","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_8C","L3","MAD","KLYS:LI30:81","S30","","LCAV","1025.750876","3040.42105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30900","L3","MAD","XCOR:LI30:900","S30","","XCOR","1026.457726","3041.1279","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY1","CLTH","MAD","TORO:CLTH:104","S30","","IMON","1028.063426","3042.7336","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY2","CLTH","MAD","TORO:CLTH:105","S30","","IMON","1028.313476","3042.98365","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY3","CLTH","MAD","TORO:CLTH:107","S30","","IMON","1028.563526","3043.2337","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY34","CLTH","MAD","TORO:CLTH:108","S30","","IMON","1028.977826","3043.648","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY1B","CLTH","MAD","TORO:CLTH:122","S30","","IMON","1031.882426","3046.5526","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY2B","CLTH","MAD","TORO:CLTH:124","S30","","IMON","1032.198176","3046.86835","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY3B","CLTH","MAD","TORO:CLTH:126","S30","","IMON","1032.513926","3047.1841","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YCBSYQ1","CLTH","MAD","YCOR:CLTH:133","S30","","YCOR","1033.908026","3048.5782","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q50Q1","CLTH","MAD","QUAD:CLTH:140","S30","","QUAD","1035.474102","3050.144276","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPMBSYQ1","CLTH","MAD","BPMS:CLTH:140","BSY","","BPM","1036.061726","3050.7319","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XCBSYQ2","CLTH","MAD","XCOR:CLTH:168","BSY","","XCOR","1041.083702","3055.753876","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q50Q2","CLTH","MAD","QUAD:CLTH:170","BSY","","QUAD","1041.745853","3056.416027","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPMBSYQ2","CLTH","MAD","BPMS:CLTH:170","BSY","","BPM","1041.987153","3056.657327","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BRCUSDC1","CLTS","MAD","BEND:CLTS:180","BSY","","BEND","1043.921281","3058.591455","CU_SXR, "
"BKRCUS","CLTS","MAD","KICK:CLTS:185","BSY","","BEND","1044.938054","3059.608228","CU_SXR, "
"BRCUSDC2","CLTS","MAD","BEND:CLTS:190","BSY","","BEND","1045.954825","3060.624998","CU_SXR, "
"BPMCUS?","CLTS","MAD","BPMS:CLTS:210","BSY","","BPM","1050.663706","3065.333878","CU_SXR, "
"BLRCUS","CLTS","MAD","BEND:CLTS:280","BSY","","BEND","1062.115012","3076.785178","CU_SXR, "
"QCUS1","CLTS","MAD","QUAD:CLTS:420","BSY","","QUAD","1092.146525","3106.815441","CU_SXR, "
"BPMCUS1","CLTS","MAD","BPMS:CLTS:420","BSY","","BPM","1092.742108","3107.411","CU_SXR, "
"XCCUS1","CLTS","MAD","XCOR:CLTS:426","BSY","","XCOR","1093.48914","3108.158","CU_SXR, "
"QCUS2","CLTS","MAD","QUAD:CLTS:450","BSY","","QUAD","1097.543201","3112.211891","CU_SXR, "
"BPMCUS2","CLTS","MAD","BPMS:CLTS:450","BSY","","BPM","1098.138335","3112.807","CU_SXR, "
"YCCUS2","CLTS","MAD","YCOR:CLTS:453","BSY","","YCOR","1098.885366","3113.554","CU_SXR, "
"BPMCUS3","CLTS","MAD","BPMS:CLTS:470","BSY","","BPM","1101.518476","3116.187","CU_SXR, "
"QCUS3","CLTS","MAD","QUAD:CLTS:470","BSY","","QUAD","1102.039876","3116.708379","CU_SXR, "
"YCCUS3","CLTS","MAD","YCOR:CLTS:471","BSY","","YCOR","1102.599876","3117.268355","CU_SXR, "
"BPMCUS4","CLTS","MAD","BPMS:CLTS:500","BSY","","BPM","1109.096515","3123.764722","CU_SXR, "
"QCUS4","CLTS","MAD","QUAD:CLTS:500","BSY","","QUAD","1109.096515","3123.764722","CU_SXR, "
"XCCUS4","CLTS","MAD","XCOR:CLTS:504","BSY","","XCOR","1109.549915","3124.218103","CU_SXR, "
"BYCUS1","CLTS","MAD","BEND:CLTS:505","BSY","","BEND","1110.618015","3125.286158","CU_SXR, "
"BPMCUS5","CLTS","MAD","BPMS:CLTS:510","BSY","","BPM","1112.096115","3126.7642","CU_SXR, "
"QCUS5","CLTS","MAD","QUAD:CLTS:510","BSY","","QUAD","1112.096115","3126.7642","CU_SXR, "
"QCUS6","CLTS","MAD","QUAD:CLTS:530","BSY","","QUAD","1112.502915","3127.170984","CU_SXR, "
"YCCUS6","CLTS","MAD","YCOR:CLTS:533","BSY","","YCOR","1112.956315","3127.624366","CU_SXR, "
"BYCUS2","CLTS","MAD","BEND:CLTS:535","BSY","","BEND","1113.981015","3128.649026","CU_SXR, "
"BPMCUS7","CLTS","MAD","BPMS:CLTS:540","BSY","","BPM","1115.502515","3130.170462","CU_SXR, "
"QCUS7","CLTS","MAD","QUAD:CLTS:540","BSY","","QUAD","1115.502515","3130.170462","CU_SXR, "
"XCCUS7","CLTS","MAD","XCOR:CLTS:542","BSY","","XCOR","1115.955915","3130.623843","CU_SXR, "
"BPMCUS8","CLTS","MAD","BPMS:CLTS:570","BSY","","BPM","1122.037327","3136.705","CU_SXR, "
"QCUS8","CLTS","MAD","QUAD:CLTS:570","BSY","","QUAD","1122.559154","3137.226805","CU_SXR, "
"YCCUS8","CLTS","MAD","YCOR:CLTS:573","BSY","","YCOR","1123.119154","3137.786782","CU_SXR, "
"STCLTS","CLTS","MAD","STPR:CLTS:585","BSY","","INST","1125.383467","3140.051","CU_SXR, "
"BPMCUS9","CLTS","MAD","BPMS:CLTS:590","BSY","","BPM","1126.533515","3141.201","CU_SXR, "
"QCUS9","CLTS","MAD","QUAD:CLTS:590","BSY","","QUAD","1127.05583","3141.723293","CU_SXR, "
"YCCUS9","CLTS","MAD","YCOR:CLTS:597","BSY","","YCOR","1127.61583","3142.283269","CU_SXR, "
"XCCUS10","CLTS","MAD","XCOR:CLTS:614","BSY","","XCOR","1131.109707","3145.777","CU_SXR, "
"BPMCUS10","CLTS","MAD","BPMS:CLTS:620","BSY","","BPM","1131.930742","3146.598","CU_SXR, "
"QCUS10","CLTS","MAD","QUAD:CLTS:620","BSY","","QUAD","1132.452506","3147.119742","CU_SXR, "
"BRCUS1","CLTS","MAD","BEND:CLTS:765","BSY","","BEND","1162.484013","3177.15","CU_SXR, "
"CBP33","BSYS","MAD","COLL:BSYS:782","BSY","","INST","3189.923128","3179.80244","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"STBP34A","BSYS","MAD","STPR:BSYS:891","BSY","","INST","3195.020688","3184.9","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTMBP34A","BSYS","MAD","BTM:BSYS:889","BSY","","INST","3195.100063","3184.979375","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"STBP34B","BSYS","MAD","STPR:BSYS:897","BSY","","INST","3196.668688","3186.548","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTMBP34B","BSYS","MAD","BTM:BSYS:898","BSY","","INST","3196.748063","3186.627375","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QBP33","BSYS","MAD","QUAD:BSYS:820","BSY","","QUAD","3197.221053","3187.100365","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCBP33","BSYS","MAD","XCOR:BSYS:822","BSY","","XCOR","3198.486353","3188.365665","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCBP33","BSYS","MAD","YCOR:BSYS:823","BSY","","YCOR","3198.765753","3188.645065","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PCSP3S","BSYS","MAD","COLL:BSYS:848","BSY","","PC","3203.895288","3193.7746","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"CXBP34","BSYS","MAD","COLL:BSYS:859","BSY","","COLL","3206.158233","3196.037545","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QBP34","BSYS","MAD","QUAD:BSYS:865","BSY","","QUAD","3207.250433","3197.129745","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMBP34","BSYS","MAD","BPMS:BSYS:865","BSY","","BPM","3207.772433","3197.651745","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCBP34","BSYS","MAD","XCOR:BSYS:872","BSY","","XCOR","3208.515733","3198.395045","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCBP34","BSYS","MAD","YCOR:BSYS:873","BSY","","YCOR","3208.795133","3198.674445","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PCSP4S","BSYS","MAD","COLL:BSYS:906","BSY","","PC","3215.195288","3205.0746","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDBL1","LTUS","MAD","BPMS:LTUS:110","71S","","BPM","3234.803113","3224.682425","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDBL1","LTUS","MAD","QUAD:LTUS:110","71S","","QUAD","3234.803113","3224.682425","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDBL1","LTUS","MAD","YCOR:LTUS:111","71S","","YCOR","3235.256513","3225.135825","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"CYBDL","LTUS","MAD","","71S","","COLL","3235.893113","3225.772425","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCDBL2","LTUS","MAD","XCOR:LTUS:118","71S","","XCOR","3236.529713","3226.409025","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDBL2","LTUS","MAD","BPMS:LTUS:120","71S","","BPM","3236.983113","3226.862425","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDBL2","LTUS","MAD","QUAD:LTUS:120","71S","","QUAD","3236.983113","3226.862425","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCDL11","LTUS","MAD","XCOR:LTUS:148","71S","","XCOR","3250.203613","3240.082925","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL11","LTUS","MAD","QUAD:LTUS:150","71S","","QUAD","3250.735113","3240.614425","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL11","LTUS","MAD","BPMS:LTUS:150","71S","","BPM","3251.061913","3240.941225","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX31B1","LTUS","MAD","BEND:LTUS:165","71S","","BEND","3255.36273","3245.24204","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX31B2","LTUS","MAD","BEND:LTUS:166","71S","","BEND","3255.912777","3245.79204","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX31B3","LTUS","MAD","BEND:LTUS:167","71S","","BEND","3256.46278","3246.34204","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX31B4","LTUS","MAD","BEND:LTUS:168","71S","","BEND","3257.012827","3246.89204","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BX31B","LTUS","MAD","BEND:LTUS:175","71S","","BEND","3259.015848","3248.89504","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM01B","LTUS","MAD","","71S","","INST","3261.661171","3251.54","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL12","LTUS","MAD","BPMS:LTUS:180","71S","","BPM","3263.158567","3253.037136","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL12","LTUS","MAD","QUAD:LTUS:180","71S","","QUAD","3263.485367","3253.36388","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDL12","LTUS","MAD","YCOR:LTUS:183","71S","","YCOR","3264.016867","3253.895287","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM02B","LTUS","MAD","","72S","","INST","3270.062629","3259.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCDL13","LTUS","MAD","XCOR:LTUS:228","72S","","XCOR","3275.703867","3265.580259","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL13","LTUS","MAD","QUAD:LTUS:235","72S","","QUAD","3276.235367","3266.111666","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"CEDL13","LTUS","MAD","","72S","","COLL","3276.906867","3266.78305","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL13","LTUS","MAD","BPMS:LTUS:235","72S","","BPM","3277.358957","3267.235061","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDL14","LTUS","MAD","YCOR:LTUS:267","72S","","YCOR","3288.453867","3278.328045","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL14","LTUS","MAD","QUAD:LTUS:270","72S","","QUAD","3288.985367","3278.859453","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL14","LTUS","MAD","BPMS:LTUS:270","72S","","BPM","3289.312167","3279.186196","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM03B","LTUS","MAD","","73S","","INST","3291.066275","3280.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
